              *****  RESULTS FILE FOR PROGRAM LDOS  *****
******************************************************************
                                        del1                        del2                        del3                           delta 1                        delta 2                        delta 3                      delt1                        delt2                        delt3
                                    0.10E-07                     0.60E-08                     0.50E-06                     0.10E-07                     0.60E-08                     0.50E-06                     0.10E-07                     0.60E-08                     0.50E-06
            omega                       LDOS_e                      LDOS_e                      LDOS_e                         LDOS_m                         LDOS_m                         LDOS_m                       iter                         iter                         iter
    0.842391995298055E+14    0.00000000000000000000E+00    0.10688536920942360163E+09    0.00000000000000000000E+00    0.00000000000000000000E+00    0.10685124354737667739E+09    0.00000000000000000000E+00    0.00000000000000000000E+00    0.34125662046922370791E+05    0.00000000000000000000E+00
    0.875824511048882E+14    0.00000000000000000000E+00    0.10079879428784400225E+09    0.00000000000000000000E+00    0.00000000000000000000E+00    0.10076640913923542202E+09    0.00000000000000000000E+00    0.00000000000000000000E+00    0.32385148608580944710E+05    0.00000000000000000000E+00
    0.908500054866134E+14    0.00000000000000000000E+00    0.95386714192757502198E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.95355912961791381240E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.30801230966126637213E+05    0.00000000000000000000E+00
    0.940404973713470E+14    0.00000000000000000000E+00    0.90558071775656968355E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.90528713514212191105E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.29358261444772677351E+05    0.00000000000000000000E+00
    0.971528112821694E+14    0.00000000000000000000E+00    0.86236387489408060908E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.86208345248976588249E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.28042240431476504455E+05    0.00000000000000000000E+00
    0.100186074452563E+15    0.00000000000000000000E+00    0.82357069148069590330E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.82330228657833680511E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.26840490235911231139E+05    0.00000000000000000000E+00
    0.103139648543878E+15    0.00000000000000000000E+00    0.78865285297719493508E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.78839543603493466973E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.25741694226019993948E+05    0.00000000000000000000E+00
    0.106013116149307E+15    0.00000000000000000000E+00    0.75714268258677348495E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.75689532478803053498E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.24735779874291336455E+05    0.00000000000000000000E+00
    0.108806291644235E+15    0.00000000000000000000E+00    0.72863927765136525035E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.72840114132073521614E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.23813633062996621447E+05    0.00000000000000000000E+00
    0.111519164352780E+15    0.00000000000000000000E+00    0.70279793084521368146E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.70256825871365576982E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.22967213155798603111E+05    0.00000000000000000000E+00
    0.114151948948577E+15    0.00000000000000000000E+00    0.67932050295124247670E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.67909861085494399071E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.22189209629848097393E+05    0.00000000000000000000E+00
    0.116705009253405E+15    0.00000000000000000000E+00    0.65794868040106646717E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.65773394695668399334E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.21473344438245381752E+05    0.00000000000000000000E+00
    0.119178908570542E+15    0.00000000000000000000E+00    0.63845733789104603231E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.63824920094828285277E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.20813694276318987249E+05    0.00000000000000000000E+00
    0.121574336821606E+15    0.00000000000000000000E+00    0.62065003355200327933E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.62044798139327757061E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.20205215872568831401E+05    0.00000000000000000000E+00
    0.123892156906685E+15    0.00000000000000000000E+00    0.60435440514532655478E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.60415797360618211329E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.19643153914442053065E+05    0.00000000000000000000E+00
    0.126133335587664E+15    0.00000000000000000000E+00    0.58941907069285124540E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.58922783559749051929E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.19123509536072844639E+05    0.00000000000000000000E+00
    0.128298986359649E+15    0.00000000000000000000E+00    0.57571035901953689754E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.57552393457443490624E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.18642444510202101810E+05    0.00000000000000000000E+00
    0.130390304377648E+15    0.00000000000000000000E+00    0.56311020513551197946E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.56292823822025783360E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.18196691525415342767E+05    0.00000000000000000000E+00
    0.132408600386993E+15    0.00000000000000000000E+00    0.55151378311528846622E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.55133595155650801957E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.17783155878043977282E+05    0.00000000000000000000E+00
    0.134355269270985E+15    0.00000000000000000000E+00    0.54082788242437653244E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.54065388989604182541E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.17399252833474256477E+05    0.00000000000000000000E+00
    0.136231762917322E+15    0.00000000000000000000E+00    0.53096950063907854259E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.53079907714485950768E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.17042349421903913026E+05    0.00000000000000000000E+00
    0.138039619782247E+15    0.00000000000000000000E+00    0.52186434409263961017E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.52169723969288900495E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.16710439975059034623E+05    0.00000000000000000000E+00
    0.139780410527367E+15    0.00000000000000000000E+00    0.51344599261488579214E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.51328198034653678536E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.16401226834897723165E+05    0.00000000000000000000E+00
    0.141455771625548E+15    0.00000000000000000000E+00    0.50565471945605725050E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.50549358719744555652E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.16113225861165819879E+05    0.00000000000000000000E+00
    0.143067355280055E+15    0.00000000000000000000E+00    0.49843690915389731526E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.49827846419717669487E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.15844495672061178993E+05    0.00000000000000000000E+00
    0.144616860980569E+15    0.00000000000000000000E+00    0.49174414279460214078E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.49158820589069098234E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.15593690391117854233E+05    0.00000000000000000000E+00
    0.146105989593126E+15    0.00000000000000000000E+00    0.48553278520358644426E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.48537919142356589437E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.15359378002055651450E+05    0.00000000000000000000E+00
    0.147536473040316E+15    0.00000000000000000000E+00    0.47976331706861026585E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.47961191241356238723E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.15140465504788051476E+05    0.00000000000000000000E+00
    0.148910032397050E+15    0.00000000000000000000E+00    0.47439996769594959915E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.47425061110179238021E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.14935659415725280269E+05    0.00000000000000000000E+00
    0.150228405831997E+15    0.00000000000000000000E+00    0.46941023260789670050E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.46926279504229299724E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.14743756560368119608E+05    0.00000000000000000000E+00
    0.151493310504816E+15    0.00000000000000000000E+00    0.46476463304952740669E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.46461899142395682633E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.14564162557058703896E+05    0.00000000000000000000E+00
    0.152706468876936E+15    0.00000000000000000000E+00    0.46043627665303908288E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.46029231759367763996E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.14395905936144552470E+05    0.00000000000000000000E+00
    0.153869574179226E+15    0.00000000000000000000E+00    0.45640070447080992162E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.45625832491368964314E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.14237955712026619949E+05    0.00000000000000000000E+00
    0.154984311943076E+15    0.00000000000000000000E+00    0.45263556230097182095E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.45249466647173248231E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.14089582923933623533E+05    0.00000000000000000000E+00
    0.156052348068776E+15    0.00000000000000000000E+00    0.44912040605154857039E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.44898089941200852394E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.13950663954003168328E+05    0.00000000000000000000E+00
    0.157075304266773E+15    0.00000000000000000000E+00    0.44583660682318501174E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.44569840716740265489E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.13819965578239212846E+05    0.00000000000000000000E+00
    0.158054793269021E+15    0.00000000000000000000E+00    0.44276703973797909915E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.44263006923768222332E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.13697050029685993650E+05    0.00000000000000000000E+00
    0.158992390818617E+15    0.00000000000000000000E+00    0.43989601467665933073E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.43976019862044386566E+08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.13581605621547660121E+05    0.00000000000000000000E+00
